semaphore,noun,apparatus
semaphore,verb,sign|communicate
semaphore plant,noun,shrub
semasiology,noun,semantics
semblance,noun,appearance|appearance|picture
semen,noun,liquid body substance
semester,noun,school term|time period
semester hour,noun,credit
semi,noun,match|truck|trailer
semi-abstraction,noun,painting
semi-climber,noun,vine
semi-detached house,noun,dwelling
semi-skimmed milk,noun,milk
semi-sweet chocolate,noun,chocolate
semiautomatic firearm,noun,autoloader
semiautomatic pistol,noun,pistol;semiautomatic firearm
semibreve,noun,note
semicircle,noun,plane figure
semicircular arch,noun,round arch
semicircular canal,noun,sense organ
semicolon,noun,punctuation
semicoma,noun,unconsciousness
semiconducting material,noun,conductor
semiconductor,noun,conductor|conductor
semiconductor device,noun,conductor
semiconductor diode,noun,semiconductor device
semiconductor unit,noun,conductor
semiconsciousness,noun,unconsciousness
semidarkness,noun,dark
semidesert,noun,geographical area
semidetached house,noun,house
semidiameter,noun,radius
semiepiphyte,noun,air plant
semifinal,noun,match
semifinalist,noun,rival
semifluidity,noun,thickness
semigloss,noun,paint
semilunar bone,noun,carpal bone
semilunar cartilage,noun,cartilage
semilunar valve,noun,heart valve
semimajor axis,noun,axis
semiminor axis,noun,axis
seminal duct,noun,duct
seminal fluid,noun,liquid body substance
seminal vesicle,noun,exocrine gland
seminar,noun,conference|course
seminarian,noun,student
seminarist,noun,student
seminary,noun,private school|religious school
seminiferous tubule,noun,tubule
seminole,noun,muskhogean|muskhogean
seminole bread,noun,zamia
seminoma,noun,carcinoma
semiology,noun,philosophical doctrine
semiotician,noun,linguist
semiotics,noun,philosophical doctrine
semiparasite,noun,parasitic plant
semipermeable membrane,noun,membrane
semipro,noun,professional
semiprofessional,noun,professional
semiquaver,noun,note
semitic deity,noun,deity
semitone,noun,interval
semitrailer,noun,trailer
semitrance,noun,unconsciousness
semitransparency,noun,clearness
semitropics,noun,climatic zone
semivowel,noun,phone
semnopithecus entellus,noun,langur
semolina,noun,flour
sempiternity,noun,permanence
sempstress,noun,garmentmaker
sen,noun,fractional monetary unit
senate,noun,legislature|senate
senate campaign,noun,political campaign
senate race,noun,political campaign
senator,noun,legislator
senatorship,noun,position
send-off,noun,farewell|start
sendee,noun,recipient
sender,noun,communicator|set
sending,noun,causing
sending,verb,move|transmit|transfer|move|move|transfer|transfer|publicize
sendup,noun,caricature
sene,noun,western samoan monetary unit
seneca,noun,iroquois|iroquoian
seneca snakeroot,noun,milkwort
senecio,noun,asterid dicot genus
senecio aureus,noun,herb
senecio bigelovii,noun,wildflower
senecio cineraria,noun,shrub
senecio cruentus,noun,flower
senecio doublasii,noun,weed
senecio glabellus,noun,wildflower
senecio jacobaea,noun,weed
senecio milkanioides,noun,vine
senecio triangularis,noun,wildflower
senecio vulgaris,noun,weed
senega,noun,root|milkwort
senega root,noun,milkwort
senega snakeroot,noun,milkwort
senegal gum,noun,gum arabic
senegalese franc,noun,franc
seneka snakeroot,noun,milkwort
senescence,noun,organic process|oldness
seneschal,noun,servant
senga root,noun,milkwort
senhor,noun,man
senile dementia,noun,dementia
senile psychosis,noun,dementia
senility,noun,old age|oldness
senior chief petty officer,noun,petty officer
senior citizen,noun,adult
senior class,noun,class
senior high,noun,secondary school
senior high school,noun,secondary school
senior master sergeant,noun,sergeant
senior moment,noun,forgetfulness
senior pilot,noun,pilot
senior status,noun,high status
senior vice president,noun,vice president
seniority,noun,high status|oldness
seniti,noun,tongan monetary unit
senna,noun,shrub
senna alata,noun,senna
senna alexandrina,noun,senna
senna auriculata,noun,senna
senna marilandica,noun,herb
senna obtusifolia,noun,subshrub
senna occidentalis,noun,senna
sennenhunde,noun,working dog
sennit,noun,cordage
senor,noun,title
senora,noun,title
senorita,noun,title
sens,noun,cannabis|fractional monetary unit
sensation,noun,perception|expert|stir|excitement|faculty
sensationalism,noun,message|journalese|philosophical doctrine|philosophical doctrine
sensationalist,noun,publicist
sense,noun,awareness|meaning|faculty|sagacity|appreciation
sense,verb,perceive|detect|perceive|understand
sense datum,noun,perception
sense experience,noun,perception
sense impression,noun,perception
sense modality,noun,sense
sense of balance,noun,proprioception
sense of direction,noun,sense
sense of duty,noun,conscience
sense of equilibrium,noun,proprioception
sense of hearing,noun,exteroception;modality
sense of humor,noun,playfulness
sense of humour,noun,playfulness
sense of movement,noun,proprioception
sense of purpose,noun,meaningfulness
sense of responsibility,noun,sense
sense of right and wrong,noun,ethical motive
sense of shame,noun,conscience
sense of smell,noun,exteroception;modality
sense of taste,noun,exteroception;modality
sense of the meeting,noun,agreement
sense of touch,noun,exteroception;somatosense
sense organ,noun,organ
sense tagger,noun,tagger
senselessness,noun,meaninglessness
sensibility,noun,consciousness|sensitivity|sense
sensible horizon,noun,line
sensibleness,noun,practicality;reasonableness
sensing,noun,perception|sensory activity
sensing,verb,perceive|detect|perceive|understand
sensing element,noun,device
sensitisation,noun,sensitivity|process|immunization
sensitiser,noun,activator
sensitive fern,noun,fern
sensitive pea,noun,subshrub
sensitive plant,noun,mimosa|mimosa
sensitiveness,noun,feeling|sense|physical property|ability
sensitivity,noun,sense|physical property|feeling|susceptibility|ability
sensitization,noun,sensitivity|process|immunization
sensitizer,noun,activator
sensitometer,noun,measuring instrument;photographic equipment
sensor,noun,device
sensorimotor area,noun,cortical area
sensorimotor region,noun,cortical area
sensorineural hearing loss,noun,hearing impairment
sensorium,noun,cortical area
sensory activity,noun,activity
sensory aphasia,noun,aphasia
sensory deprivation,noun,torture
sensory epilepsy,noun,cortical epilepsy
sensory faculty,noun,faculty
sensory fiber,noun,nerve fiber
sensory hair,noun,hair
sensory nerve,noun,nerve
sensory neuron,noun,nerve cell
sensory receptor,noun,organ
sensory system,noun,sense|system
sensualism,noun,sexual desire|philosophical doctrine
sensualist,noun,person
sensuality,noun,sexual desire
sensualness,noun,sexual desire
sensuousness,noun,sensibility
sente,noun,lesotho monetary unit
sentence,noun,string of words|final judgment|term
sentence,verb,declare
sentence stress,noun,stress
sentence structure,noun,structure
sentential function,noun,formula
sentience,noun,consciousness|faculty|animateness
sentiency,noun,faculty
sentiment,noun,feeling|belief
sentimentalisation,noun,idealization
sentimentalism,noun,formulation|mawkishness
sentimentalist,noun,person
sentimentality,noun,emotionality|sentiment
sentimentalization,noun,idealization
sentinel,noun,watchman
sentry,noun,watchman
sentry box,noun,shelter
sentry duty,noun,assignment
sentry go,noun,assignment
sep,noun,gregorian calendar month
sepal,noun,floral leaf
separability,noun,disjunction
separateness,noun,separation|independence|difference
separation,noun,state|change|distance|sorting|group action|space|result|cessation|change of integrity
separation energy,noun,energy
separationism,noun,separation
separationist,noun,advocate
separatism,noun,social organization|disposition|separation
separator,noun,apparatus
separatrix,noun,punctuation
sephardi,noun,jew
sephardic jew,noun,jew
sepia,noun,brown|pigment|mollusk genus
sepiidae,noun,mollusk family
sepiolite,noun,mineral
seppuku,noun,suicide
sepsis,noun,infection
sept,noun,gregorian calendar month|lineage
septal defect,noun,congenital heart defect
septation,noun,division
septectomy,noun,ablation
september,noun,gregorian calendar month
september 17,noun,day
september 29,noun,quarter day
september elm,noun,elm
september equinox,noun,equinox
septenary,noun,digit
septet,noun,digit|musical organization|set|gathering|musical composition
septette,noun,musical organization|set|gathering|musical composition
septic sore throat,noun,infection;sore throat
septic tank,noun,tank
septicaemia,noun,blood disease;sepsis
septicemia,noun,blood disease;sepsis
septicemic plague,noun,plague
septillion,noun,large integer
septobasidiaceae,noun,fungus family
septobasidium,noun,fungus genus
septobasidium pseudopedicellatum,noun,fungus
septuagenarian,noun,oldster
septuagesima,noun,christian holy day
septuagesima sunday,noun,christian holy day
septum,noun,partition|plant organ
sepulcher,noun,chamber;grave
sepulchre,noun,chamber;grave
sepulture,noun,funeral|chamber;grave
sequel,noun,result|addendum
sequela,noun,abnormality
sequella,noun,consequence
sequenator,noun,apparatus
sequence,noun,series|temporal arrangement|film|order|repeat
sequence,verb,rate|determine
sequencer,noun,apparatus|hardware
sequential operation,noun,operation
sequestration,noun,separation|chemical process|writ|appropriation
sequin,noun,adornment
sequoia,noun,cypress
sequoia gigantea,noun,sequoia
sequoia sempervirens,noun,sequoia
sequoia wellingtonia,noun,sequoia
sequoiadendron,noun,plant genus
sequoiadendron giganteum,noun,sequoia
seraglio,noun,living quarters
serail,noun,living quarters
serape,noun,shawl
seraph,noun,angel
serax,noun,minor tranquilizer
serb,noun,slav
serbo-croat,noun,slavic
serbo-croatian,noun,slavic
serenade,noun,musical composition|song
serenade,verb,perform
serendipity,noun,good luck
sereness,noun,dryness
serenity,noun,composure|tranquillity
serenoa,noun,monocot genus
serenoa repens,noun,fan palm
serer,noun,west african
serf,noun,thrall
serfdom,noun,bondage
serfhood,noun,bondage
serge,noun,fabric
sergeant,noun,noncommissioned officer|lawman|barrister
sergeant-at-law,noun,barrister
sergeant at arms,noun,officeholder
sergeant first class,noun,sergeant
sergeant fish,noun,percoid fish
sergeant major,noun,sergeant|damselfish
serger,noun,sewing machine
serial killer,noun,murderer
serial monogamy,noun,monogamy
serial murderer,noun,murderer
serial music,noun,music
serial operation,noun,operation
serial port,noun,interface
serial printer,noun,printer
serial processing,noun,data processing
serial publication,noun,periodical
serialisation,noun,publication
serialism,noun,music
serialization,noun,publication
sericea lespedeza,noun,bush clover
sericocarpus,noun,asterid dicot genus
sericterium,noun,gland
serictery,noun,gland
sericulture,noun,natural process|production
sericulturist,noun,manufacturer
seriema,noun,wading bird|wading bird
series,noun,ordering|broadcast|periodical|contest|connection|group|polynomial
series circuit,noun,circuit
serif,noun,line
serigraph,noun,print
serigraphy,noun,printmaking
serin,noun,finch
serine,noun,amino acid
serinus,noun,bird genus
serinus canaria,noun,canary
seriocomedy,noun,comedy
seriola,noun,fish genus
seriola dorsalis,noun,jack
seriola grandis,noun,jack
seriola zonata,noun,jack
serious-mindedness,noun,trait
serious music,noun,music genre
seriousness,noun,gravity|badness|trait
seriph,noun,line
seriphidium,noun,asterid dicot genus
seriphidium canum,noun,sagebrush
seriphidium maritimum,noun,wormwood
seriphidium tridentatum,noun,sagebrush
seriphus,noun,fish genus
seriphus politus,noun,croaker
serjeant,noun,barrister
serjeant-at-arms,noun,officeholder
serjeant-at-law,noun,barrister
sermon,noun,address|lecture
sermoniser,noun,clergyman
sermonizer,noun,clergyman
serologist,noun,medical scientist
serology,noun,medical science
serosa,noun,membrane
serotine,noun,vespertilian bat
serotonin,noun,monoamine neurotransmitter
serous membrane,noun,membrane
serow,noun,goat antelope
serpasil,noun,antihypertensive
serpent,noun,diapsid|firework|cornet
serpent-worship,noun,zoolatry
serpent fern,noun,fern
serpent star,noun,echinoderm
serpentes,noun,animal order
serranid,noun,percoid fish
serranid fish,noun,percoid fish
serranidae,noun,fish family
serranus,noun,fish genus
serranus subligarius,noun,sea bass
serrasalmus,noun,fish genus
serrate leaf,noun,leaf
serrated wrack,noun,brown algae
serratia,noun,bacteria genus
serratia marcescens,noun,bacteria species
serration,noun,condition|row|notch
serratula,noun,asterid dicot genus
serratula tinctoria,noun,herb
serratus,noun,skeletal muscle
serratus anterior,noun,serratus
serratus magnus,noun,serratus
serratus muscles,noun,skeletal muscle
serratus posterior,noun,serratus
serratus posterior inferior,noun,posterior serratus muscle
serratus posterior superior,noun,posterior serratus muscle
sertoli's cell,noun,cell
sertoli cell,noun,cell
sertraline,noun,selective-serotonin reuptake inhibitor
sertularia,noun,coelenterate genus
sertularian,noun,hydrozoan
serum,noun,liquid body substance
serum albumin,noun,albumin
serum disease,noun,allergy
serum globulin,noun,globulin
serum hepatitis,noun,viral hepatitis
serum sickness,noun,allergy
serval,noun,wildcat
servant,noun,worker|subordinateness
servant's entrance,noun,entrance
servant girl,noun,servant
serve,noun,tennis stroke
serve,verb,suffice|work|effect|function|provide|provide|work|foster|spend|help|deliver|satisfy|work|copulate|move
server,noun,dining-room attendant|player|computer|utensil
service,noun,work|aid|religious ceremony|company|employment|force|helpfulness|tableware|coupling|activity|tennis stroke|delivery|care|accommodation
service,verb,function|tune|copulate
service abroad,noun,assignment
service agency,noun,agency
service area,noun,topographic point
service book,noun,sacred text
service break,noun,victory
service bureau,noun,agency
service call,noun,trip
service cap,noun,cap
service ceiling,noun,ceiling
service charge,noun,charge
service club,noun,club|center
service contract,noun,contract
service cutback,noun,cutback
service department,noun,business department|repair shop
service door,noun,entrance
service elevator,noun,elevator
service entrance,noun,entrance
service fee,noun,charge
service firm,noun,agency
service industry,noun,industry
service line,noun,line
service man,noun,mender
service of process,noun,delivery
service program,noun,program
service road,noun,local road
service routine,noun,routine
service staff,noun,staff
service station,noun,station
service stripe,noun,insignia
service tree,noun,mountain ash|shrub
serviceability,noun,utility
serviceableness,noun,utility
serviceberry,noun,shrub|berry
serviceman,noun,skilled worker
services,noun,employment|work|aid|religious ceremony|company|employment|force|helpfulness|tableware|coupling|activity|tennis stroke|delivery|care|accommodation
services,verb,function|tune|copulate
servicing,noun,coupling
servicing,verb,function|tune|copulate
serviette,noun,table linen
servility,noun,submissiveness
serving,noun,small indefinite quantity|delivery
serving,verb,suffice|work|effect|function|provide|provide|work|foster|spend|help|deliver|satisfy|work|copulate|move
serving cart,noun,handcart
serving dish,noun,dish
serving girl,noun,servant
servitor,noun,attendant
servitude,noun,bondage
servomechanism,noun,control system
servosystem,noun,control system
serzone,noun,antidepressant
sesame,noun,herb
sesame family,noun,plant family
sesame oil,noun,vegetable oil
sesame seed,noun,flavorer
sesamoid,noun,bone
sesamoid bone,noun,bone
sesamum,noun,plant genus
sesamum indicum,noun,herb
sesbania,noun,legume
sesbania exaltata,noun,sesbania
sesbania grandiflora,noun,tree
seseli,noun,rosid dicot genus
sesotho,noun,sotho
sesquicentennial,noun,anniversary
sesquipedalia,noun,polysyllable
sesquipedality,noun,expressive style
sess,noun,cannabis
sessile polyp,noun,polyp
sessile trillium,noun,trillium
session,noun,conference|term|meeting|meeting
session cookie,noun,cookie
sessions,noun,conference|term|meeting|meeting
sestet,noun,digit|musical organization|set|musical composition|stanza
set-back,noun,structure
set-to,noun,fight
set chisel,noun,chisel
set decoration,noun,decoration
set gun,noun,gun
set phrase,noun,saying
set piece,noun,scenery
set point,noun,point
set shot,noun,basketball shot
set square,noun,try square
set theory,noun,pure mathematics
seta,noun,podetium|hair
setaria,noun,monocot genus
setaria glauca,noun,foxtail
setaria italica,noun,foxtail
setaria italica rubrofructa,noun,foxtail millet
setaria italica stramineofructa,noun,foxtail millet
setaria viridis,noun,foxtail
setback,noun,happening
setline,noun,fishing line
setoff,noun,structure
setophaga,noun,bird genus
setophaga ruticilla,noun,flycatching warbler
setscrew,noun,screw|screw
setswana,noun,sotho
sett,noun,paving stone
settee,noun,bench|sofa
setter,noun,printer|sporting dog
setterwort,noun,hellebore
setting,noun,environment|environment|stage|environment|position|service|mounting
setting,verb,move|choose|lay down|change|arrange|change|adjust|stage|descend|compose|put|originate|solidify|print|put|bury|hone|assail|estimate|equip|fix|change|reproduce|groom
setting hen,noun,hen
settle,noun,bench
settle,verb,put|end|conclude|agree|descend|stabilize|become|build up|stop|arrange|accept|agree|arrange|change|sink|sink|put|contend|end|come
settlement,noun,body|community|agreement|constitution|decision making|geographical area|termination
settlement house,noun,center
settler,noun,migrant|negotiator|clerk
settling,noun,sinking
settling,verb,put|end|conclude|agree|descend|stabilize|become|build up|stop|arrange|accept|agree|arrange|change|sink|sink|put|contend|end|come
settlings,noun,sediment|sinking
settlings,verb,put|end|conclude|agree|descend|stabilize|become|build up|stop|arrange|accept|agree|arrange|change|sink|sink|put|contend|end|come
settlor,noun,donor
setup,noun,equipment|manner|falsification
seven-spot,noun,spot
seven-up,noun,all fours
seven iron,noun,iron
seven seas,noun,body of water
seven wonders of the ancient world,noun,memorial
seven wonders of the world,noun,memorial
sevener,noun,digit
sevens,noun,card game|digit|spot
sevensome,noun,gathering
seventeen-year locust,noun,cicada
seventh-day adventism,noun,adventism
seventh chord,noun,chord
seventh cranial nerve,noun,cranial nerve
seventh heaven,noun,elation
seventies,noun,decade|time of life|large integer
severable contract,noun,contract
severalty,noun,separation|ownership
severance,noun,separation|cut
severance agreement,noun,agreement
severe acute respiratory syndrome,noun,respiratory disease
severe combined immunodeficiency,noun,immunodeficiency;monogenic disorder
severe combined immunodeficiency disease,noun,immunodeficiency;monogenic disorder
severeness,noun,intensity|difficulty|plainness|sternness
severing,noun,cut
severing,verb,separate|cut
severity,noun,intensity|difficulty|plainness|sternness
seville orange,noun,orange|orange
sewage,noun,waste
sewage disposal,noun,disposal
sewage disposal plant,noun,plant
sewage farm,noun,farm
sewage system,noun,facility
sewage works,noun,facility
sewellel,noun,rodent
sewer,noun,drain|needleworker|misfortune
sewer gas,noun,gas
sewer line,noun,main
sewer main,noun,main
sewer rat,noun,brown rat
sewer system,noun,facility
sewer water,noun,waste
sewerage,noun,waste|drain
sewing,noun,handicraft|needlework
sewing,verb,fasten|fashion
sewing-machine operator,noun,sewer
sewing-machine stitch,noun,sewing stitch
sewing basket,noun,workbasket
sewing kit,noun,kit
sewing machine,noun,home appliance;textile machine
sewing needle,noun,needle|odonate
sewing room,noun,room
sewing stitch,noun,stitch
sex,noun,bodily process|class|feeling|physiological property
sex,verb,stimulate|distinguish
sex-change operation,noun,operation
sex-linked disorder,noun,chromosomal aberration
sex act,noun,sexual activity
sex activity,noun,bodily process
sex appeal,noun,attractiveness
sex bomb,noun,girl
sex cell,noun,cell
sex change,noun,change
sex character,noun,feature
sex characteristic,noun,feature
sex chromatin,noun,chromatin
sex chromosome,noun,chromosome
sex crime,noun,statutory offense
sex drive,noun,drive
sex gland,noun,endocrine gland
sex hormone,noun,hormone
sex kitten,noun,girl
sex linkage,noun,organic phenomenon
sex manual,noun,manual
sex object,noun,person
sex offender,noun,convict
sex offense,noun,statutory offense
sex organ,noun,organ
sex segregation,noun,segregation
sex symbol,noun,person
sexadecimal notation,noun,mathematical notation
sexadecimal number system,noun,positional notation
sexcapade,noun,escapade
sexiness,noun,sexual desire
sexism,noun,discrimination
sexlessness,noun,physiological property
sexploitation,noun,exploitation
sexpot,noun,girl
sext,noun,canonical hour
sextant,noun,angular unit|measuring instrument
sextet,noun,musical composition|digit|musical organization|set|gathering
sextette,noun,musical organization|set|gathering|musical composition
sextillion,noun,large integer
sexton,noun,caretaker;church officer
sextuplet,noun,digit
sexual abstention,noun,abstinence
sexual abuse,noun,statutory offense
sexual activity,noun,bodily process
sexual arousal,noun,arousal
sexual assault,noun,statutory offense
sexual attraction,noun,attraction
sexual characteristic,noun,feature
sexual climax,noun,consummation
sexual congress,noun,sexual activity
sexual conquest,noun,seduction
sexual desire,noun,desire
sexual discrimination,noun,sexism
sexual harassment,noun,harassment
sexual immorality,noun,evil
sexual intercourse,noun,sexual activity
sexual inversion,noun,homosexuality
sexual love,noun,sexual desire|sexual activity
sexual morality,noun,morality
sexual perversion,noun,sexual activity
sexual pleasure,noun,pleasure
sexual practice,noun,bodily process
sexual relation,noun,sexual activity
sexual relationship,noun,relationship
sexual reproduction,noun,reproduction
sexual union,noun,sexual activity
sexual urge,noun,feeling
sexuality,noun,physiological property
sexually transmitted disease,noun,contagious disease
seychelles monetary unit,noun,monetary unit
seychelles rupee,noun,seychelles monetary unit
sezession,noun,artistic movement;school
sforzando,noun,chord|musical notation
sg,noun,chemical element
sga infant,noun,neonate
sgml,noun,markup language
sgraffito,noun,decoration
sha'ban,noun,islamic calendar month
shaaban,noun,islamic calendar month
shabbiness,noun,inelegance|wrongdoing
shabu,noun,amphetamine;controlled substance
shabuoth,noun,jewish holy day
shack,noun,shelter
shack,verb,populate|travel
shackle,noun,restraint|bar
shackle,verb,restrain|restrain
shad,noun,fish|clupeid fish;food fish
shad-flower,noun,draba
shad roe,noun,roe
shadberry,noun,berry
shadblow,noun,shrub
shadbush,noun,shrub
shaddock,noun,citrus|citrus
shade,noun,semidarkness|color|protective covering|meaning|inferiority|small indefinite quantity|apparition|representation
shade,verb,darken|draw;paint|screen|change|change
shade tree,noun,tree
shades,noun,spectacles|semidarkness|color|protective covering|meaning|inferiority|small indefinite quantity|apparition|representation
shades,verb,darken|draw;paint|screen|change|change
shades of,noun,reminder
shadflower,noun,draba
shadfly,noun,ephemerid
shadiness,noun,semidarkness|unlawfulness
shading,noun,marking|gradation
shading,verb,darken|draw;paint|screen|change|change
shadow,noun,shade|scene|illusion|foreboding|indication|recourse|presence|follower;spy|follower
shadow,verb,follow|darken|dominate
shadow box,noun,box
shadow cabinet,noun,cabinet
shadow play,noun,show
shadow show,noun,show
shadowboxing,noun,exercise
shadowboxing,verb,box
shadower,noun,follower;spy
shadowgraph,noun,photograph
shadowiness,noun,semidarkness
shadowing,noun,pursuit
shadowing,verb,follow|darken|dominate
shaft,noun,line|remark|rod|light|long bone|penis|weapon|passageway|upright|passage|rod|rib
shaft,verb,equip|beat
shaft louse,noun,bird louse
shaft of light,noun,light
shag,noun,tobacco|tangle|fabric|sexual intercourse|social dancing
shag,verb,dance
shag rug,noun,rug
shagbark,noun,hickory
shagbark hickory,noun,hickory
shagginess,noun,sloppiness|roughness
shaggy cap,noun,agaric
shaggy dog story,noun,joke
shaggymane,noun,agaric
shaggymane mushroom,noun,agaric
shah,noun,sovereign
shah of iran,noun,sovereign
shahadah,noun,pillar of islam;witness
shahaptian,noun,penutian|penutian
shaheed,noun,martyr
shaitan,noun,genie
shake,noun,building material|drink|note|acknowledgment|reflex|agitation
shake,verb,move|move involuntarily|vibrate|move back and forth|weaken|arouse|escape|change|gesticulate
shake-up,noun,organization
shakeout,noun,economic condition
shaker,noun,person|christian|container
shakers,noun,sect|person|christian|container
shakespearean sonnet,noun,sonnet
shakeup,noun,organization
shakiness,noun,motion|instability
shaking,noun,agitation|motion
shaking,verb,move|move involuntarily|vibrate|move back and forth|weaken|arouse|escape|change|gesticulate
shaking palsy,noun,brain disorder;degenerative disorder
shako,noun,hat
shaktism,noun,sect|hinduism
shaktist,noun,hindu
shale,noun,sedimentary rock
shale oil,noun,oil
shall-flower,noun,ginger
shallon,noun,shrub
shallot,noun,bulb|onion|onion
shallow fording,noun,ford
shallowness,noun,depth|depth
shallu,noun,grain sorghum
shalwar,noun,trouser
shaman,noun,priest
shamanism,noun,religion|religion
shamble,noun,walk
shamble,verb,walk
shambles,noun,disorderliness|building|walk
shambles,verb,walk
shambling,noun,walk
shambling,verb,walk
shame,noun,feeling|dishonor|misfortune
shame,verb,compel|arouse|surpass
shame plant,noun,mimosa
shamefacedness,noun,embarrassment
shamefulness,noun,unworthiness
shamelessness,noun,boldness
shamisen,noun,stringed instrument
shammer,noun,slacker|deceiver
shammy,noun,leather
shammy leather,noun,leather
shampoo,noun,cleansing agent|hair care
shampoo,verb,wash
shamrock,noun,clover|oxalis|clover
shamrock pea,noun,herb
shamus,noun,detective
shan,noun,tai
shandy,noun,drink
shandygaff,noun,drink
shang,noun,dynasty
shang dynasty,noun,dynasty
shanghai,verb,kidnap
shanghai dialect,noun,chinese
shanghaier,noun,kidnapper
shangri-la,noun,region
shank,noun,cut|body part|cylinder|cylinder|cylinder|part|body part|golf stroke
shank,verb,hit
shank's mare,noun,leg
shank's pony,noun,leg
shanks' mare,noun,leg
shanks' pony,noun,leg
shanny,noun,blenny
shantung,noun,fabric
shanty,noun,shelter|work song
shantytown,noun,slum
shape,noun,spatial property|attribute|body|concretism|appearance|good health|high command|structure
shape,verb,cause|create from raw material|change
shape-up,noun,employment
shape constancy,noun,constancy
shapelessness,noun,amorphous shape|unattractiveness
shapeliness,noun,pulchritude
shaper,noun,creator|machine tool
shaping machine,noun,machine tool
shaping tool,noun,tool
shard,noun,piece
share,noun,assets|stock certificate|allotment|attempt|wedge
share,verb,overlap|use|get|distribute|communicate
share-out,noun,distribution
sharecrop farmer,noun,agricultural laborer
sharecropper,noun,agricultural laborer
shareholder,noun,investor
shareholding,noun,property
shareowner,noun,investor
sharer,noun,participant
shareware,noun,software
sharia,noun,law
sharia law,noun,law
shariah,noun,law
shariah law,noun,law
shark,noun,elasmobranch|wrongdoer|expert
shark,verb,cheat|fish
shark-liver oil,noun,animal oil
shark oil,noun,animal oil
shark repellent,noun,measure
sharkskin,noun,fabric
sharksucker,noun,remora
sharp-sightedness,noun,sight|attentiveness
sharp-tailed grouse,noun,grouse
sharp tongue,noun,tongue
sharpener,noun,implement
sharper,noun,card player;swindler
sharpie,noun,actor|card player;swindler|pen;trademark|sailboat
sharpness,noun,intelligence|urgency|spiciness|painfulness|shape|clearness|ill nature
sharpshooter,noun,athlete|shot|schooner
sharptail mola,noun,ocean sunfish
sharpy,noun,actor|card player;swindler
shasta,noun,hokan|shastan
shasta daisy,noun,composite
shasta salamander,noun,web-toed salamander
shastan,noun,hokan
shatterproof glass,noun,glass
shave,noun,depilation
shave,verb,groom|cut|reduce|cut|carve|graze
shaver,noun,man|juvenile|razor
shaving,noun,depilation|fragment|touch
shaving,verb,groom|cut|reduce|cut|carve|graze
shaving-brush tree,noun,tree
shaving brush,noun,brush
shaving cream,noun,soapsuds;toiletry
shaving foam,noun,foam;toiletry
shaving soap,noun,soapsuds;toiletry
shavous,noun,jewish holy day
shavuot,noun,jewish holy day
shavuoth,noun,jewish holy day
shawl,noun,cloak
shawm,noun,oboe
shawnee,noun,algonquian|algonquian
shawnee cake,noun,johnnycake
shawnee salad,noun,waterleaf
shawny,noun,waterleaf
shawwal,noun,islamic calendar month
shay,noun,carriage
shaytan,noun,genie
she-devil,noun,unpleasant woman
she-goat,noun,goat
she-oak,noun,casuarina
sheaf,noun,package
shear,noun,deformation|edge tool
shear,verb,snip|shave|cut|change
shearer,noun,workman|skilled worker
shearing,noun,cut
shearing,verb,snip|shave|cut|change
shears,noun,scissors|deformation|edge tool
shears,verb,snip|shave|cut|change
shearwater,noun,petrel
sheatfish,noun,silurid
sheath,noun,protective covering|covering|dress
sheath knife,noun,knife
sheath pile,noun,pile
sheathing,noun,protective covering
sheathing,verb,cover|envelop|immerse
shebang,noun,system
shebat,noun,jewish calendar month
shebeen,noun,tavern
shedder,noun,attacker
shedding,noun,organic process|organic phenomenon
shedding,verb,remove|pour|move|shed
sheen,noun,radiance
sheep,noun,bovid|simpleton|follower
sheep's fescue,noun,grass
sheep's sorrel,noun,dock
sheep-tick,noun,louse fly|hard tick
sheep bell,noun,bell
sheep botfly,noun,botfly
sheep dip,noun,liquid;pesticide
sheep dog,noun,working dog
sheep fescue,noun,grass
sheep frog,noun,frog
sheep gadfly,noun,botfly
sheep ked,noun,louse fly
sheep laurel,noun,kalmia
sheep pen,noun,pen
sheep plant,noun,herb|herb
sheep polypore,noun,polypore
sheep rot,noun,animal disease
sheep sorrel,noun,dock
sheep tick,noun,louse fly|hard tick
sheepcote,noun,pen
sheepdog,noun,working dog
sheepfold,noun,pen
sheepherder,noun,herder
sheepishness,noun,embarrassment
sheepman,noun,stockman|herder
sheeprun,noun,farm
sheepshank,noun,knot
sheepshead,noun,sparid
sheepshead porgy,noun,porgy
sheepshearing,noun,season|festival|shearing
sheepskin,noun,leather|animal skin|certificate
sheepskin coat,noun,coat
sheepwalk,noun,farm
sheesha,noun,pipe
sheet,noun,expanse|paper|bed linen|shape|newspaper|artifact|line|piece of cloth
sheet,verb,pour|cover
sheet-metal work,noun,trade
sheet anchor,noun,anchor
sheet bend,noun,hitch
sheet glass,noun,sheet
sheet iron,noun,plate iron
sheet lighting,noun,lightning
sheet metal,noun,sheet
sheet music,noun,musical composition
sheet of paper,noun,paper
sheet pile,noun,pile
sheet piling,noun,pile
sheet web,noun,spider web
sheeting,noun,fabric
sheeting,verb,pour|cover
sheetrock,noun,plasterboard
shegetz,noun,gentile
sheik,noun,ruler|man
sheika,noun,wife
sheikdom,noun,domain
sheikh,noun,ruler
sheikha,noun,wife
sheikhdom,noun,domain
shekel,noun,israeli monetary unit
shekels,noun,money|israeli monetary unit
